timestamp,gearbox_oil_temp,gearbox_bearing_temp,vibration_x,vibration_y,vibration_z,oil_pressure,particle_count
2025-01-03 07:30:00,63.14,70.97,0.0118,0.0101,0.0142,4.55,108
2025-01-03 07:40:00,62.74,68.67,0.0143,0.0121,0.0171,4.51,108
2025-01-03 07:50:00,63.85,69.93,0.0109,0.0093,0.0131,4.53,108
2025-01-03 08:00:00,62.3,69.73,0.0146,0.0124,0.0175,4.4,108
2025-01-03 08:10:00,62.7,68.4,0.0091,0.0077,0.0109,4.49,108
2025-01-03 08:20:00,63.16,68.52,0.0116,0.0098,0.0139,4.47,108
2025-01-03 08:30:00,62.01,67.53,0.0076,0.0065,0.0091,4.54,108
2025-01-03 08:40:00,62.39,67.99,0.0145,0.0123,0.0174,4.55,108
2025-01-03 08:50:00,62.41,68.35,0.0102,0.0087,0.0123,4.5,108
2025-01-03 09:00:00,61.46,69.33,0.0148,0.0125,0.0177,4.54,108
2025-01-03 09:10:00,62.96,70.16,0.0139,0.0118,0.0167,4.42,108
2025-01-03 09:20:00,62.03,70.58,0.0075,0.0064,0.009,4.46,108
2025-01-03 09:30:00,62.56,68.55,0.0152,0.0129,0.0182,4.57,108
2025-01-03 09:40:00,62.89,71.0,0.013,0.0111,0.0156,4.52,108
2025-01-03 09:50:00,62.45,68.56,0.0175,0.0149,0.021,4.49,108
2025-01-03 10:00:00,62.21,67.39,0.0143,0.0122,0.0172,4.51,108
2025-01-03 10:10:00,63.26,68.37,0.0146,0.0124,0.0175,4.61,108
2025-01-03 10:20:00,61.78,67.08,0.0175,0.0149,0.021,4.45,108
2025-01-03 10:30:00,61.64,70.05,0.0133,0.0113,0.016,4.55,108
2025-01-03 10:40:00,61.09,67.28,0.0108,0.0092,0.013,4.54,108
2025-01-03 10:50:00,62.15,69.19,0.0123,0.0105,0.0148,4.49,108
2025-01-03 11:00:00,60.11,65.56,0.0138,0.0118,0.0166,4.45,108
2025-01-03 11:10:00,61.55,67.07,0.0081,0.0069,0.0097,4.47,108
2025-01-03 11:20:00,62.28,68.82,0.0154,0.0131,0.0185,4.5,108
2025-01-03 11:30:00,61.05,67.82,0.0108,0.0092,0.013,4.49,108
2025-01-03 11:40:00,59.78,65.44,0.0145,0.0123,0.0174,4.47,108
2025-01-03 11:50:00,60.48,67.06,0.0131,0.0111,0.0157,4.49,108
2025-01-03 12:00:00,62.21,69.76,0.0114,0.0097,0.0137,4.46,108
2025-01-03 12:10:00,58.37,65.5,0.0092,0.0078,0.011,4.59,108
2025-01-03 12:20:00,61.02,67.34,0.0174,0.0148,0.0208,4.52,108
2025-01-03 12:30:00,58.84,65.06,0.0144,0.0122,0.0173,4.46,108
2025-01-03 12:40:00,60.89,68.04,0.0039,0.0033,0.0047,4.54,108
2025-01-03 12:50:00,60.05,67.46,0.0096,0.0082,0.0116,4.53,108
2025-01-03 13:00:00,60.54,67.63,0.0141,0.012,0.0169,4.53,108
2025-01-03 13:10:00,59.4,65.75,0.0132,0.0113,0.0159,4.56,109
2025-01-03 13:20:00,60.26,65.29,0.0114,0.0097,0.0137,4.42,109
2025-01-03 13:30:00,58.9,67.31,0.0095,0.0081,0.0114,4.45,109
2025-01-03 13:40:00,58.93,63.97,0.0188,0.016,0.0225,4.51,109
2025-01-03 13:50:00,59.11,66.84,0.0138,0.0118,0.0166,4.5,109
2025-01-03 14:00:00,58.58,63.88,0.0146,0.0124,0.0175,4.56,109
2025-01-03 14:10:00,58.87,64.36,0.0126,0.0107,0.0151,4.49,109
2025-01-03 14:20:00,58.26,63.54,0.015,0.0127,0.018,4.49,109
2025-01-03 14:30:00,58.88,66.19,0.0137,0.0117,0.0165,4.51,109
2025-01-03 14:40:00,58.98,65.04,0.0135,0.0115,0.0162,4.53,109
2025-01-03 14:50:00,58.64,64.77,0.0107,0.0091,0.0129,4.54,109
2025-01-03 15:00:00,59.26,66.91,0.0122,0.0103,0.0146,4.56,109
2025-01-03 15:10:00,59.17,65.83,0.013,0.011,0.0156,4.57,109
2025-01-03 15:20:00,58.66,66.49,0.0126,0.0107,0.0151,4.53,109
2025-01-03 15:30:00,58.39,65.33,0.015,0.0127,0.018,4.51,109
2025-01-03 15:40:00,58.95,64.68,0.0136,0.0116,0.0163,4.51,109
2025-01-03 15:50:00,57.17,62.37,0.0151,0.0129,0.0182,4.53,109
2025-01-03 16:00:00,58.51,65.06,0.0124,0.0105,0.0148,4.51,109
2025-01-03 16:10:00,58.85,64.65,0.0104,0.0088,0.0125,4.51,109
2025-01-03 16:20:00,57.48,62.89,0.0114,0.0097,0.0137,4.43,109
2025-01-03 16:30:00,57.06,62.99,0.0111,0.0094,0.0133,4.43,109
2025-01-03 16:40:00,57.48,63.35,0.014,0.0119,0.0168,4.43,109
2025-01-03 16:50:00,57.64,64.87,0.0126,0.0107,0.0151,4.51,109
2025-01-03 17:00:00,57.36,64.88,0.0082,0.007,0.0099,4.53,109
2025-01-03 17:10:00,57.92,63.53,0.0159,0.0136,0.0191,4.48,109
2025-01-03 17:20:00,56.22,61.59,0.01,0.0085,0.012,4.46,109
2025-01-03 17:30:00,56.99,63.45,0.0125,0.0106,0.015,4.49,109
2025-01-03 17:40:00,57.74,63.71,0.0117,0.01,0.0141,4.51,109
2025-01-03 17:50:00,57.09,63.28,0.0119,0.0101,0.0142,4.53,109
2025-01-03 18:00:00,56.16,62.79,0.0135,0.0115,0.0162,4.5,109
2025-01-03 18:10:00,57.32,68.35,0.0073,0.0062,0.0088,4.49,109
2025-01-03 18:20:00,57.47,68.17,0.0083,0.0071,0.01,4.43,109
2025-01-03 18:30:00,57.43,65.48,0.0126,0.0107,0.0151,4.5,109
2025-01-03 18:40:00,57.44,64.04,0.0133,0.0113,0.0159,4.49,109
2025-01-03 18:50:00,56.78,62.29,0.0161,0.0137,0.0193,4.55,109
2025-01-03 19:00:00,55.99,62.62,0.0089,0.0076,0.0107,4.49,109
2025-01-03 19:10:00,57.4,62.68,0.0169,0.0144,0.0203,4.51,109
2025-01-03 19:20:00,57.23,63.59,0.0127,0.0108,0.0153,4.52,110
2025-01-03 19:30:00,58.0,64.72,0.0085,0.0073,0.0102,4.52,110
2025-01-03 19:40:00,58.2,64.74,0.0147,0.0125,0.0176,4.51,110
2025-01-03 19:50:00,57.77,64.52,0.0163,0.0139,0.0196,4.52,110
2025-01-03 20:00:00,58.36,65.42,0.0175,0.0149,0.021,4.48,110
2025-01-03 20:10:00,57.79,63.98,0.0073,0.0062,0.0088,4.45,110
2025-01-03 20:20:00,58.46,65.22,0.0184,0.0156,0.0221,4.51,110
2025-01-03 20:30:00,58.93,68.43,0.0123,0.0104,0.0147,4.47,110
2025-01-03 20:40:00,59.26,64.4,0.0113,0.0096,0.0136,4.44,110
2025-01-03 20:50:00,57.89,65.31,0.017,0.0144,0.0204,4.46,110
2025-01-03 21:00:00,58.61,65.26,0.0105,0.009,0.0126,4.52,110
2025-01-03 21:10:00,58.26,64.75,0.016,0.0136,0.0191,4.52,110
2025-01-03 21:20:00,59.54,64.9,0.0101,0.0086,0.0122,4.43,110
2025-01-03 21:30:00,59.31,66.05,0.0123,0.0105,0.0148,4.45,110
2025-01-03 21:40:00,59.45,66.64,0.0106,0.009,0.0127,4.53,110
2025-01-03 21:50:00,58.67,65.75,0.0095,0.008,0.0114,4.52,110
2025-01-03 22:00:00,58.28,65.19,0.0162,0.0138,0.0195,4.5,110
2025-01-03 22:10:00,58.93,66.1,0.0131,0.0112,0.0158,4.5,110
2025-01-03 22:20:00,59.95,65.14,0.0124,0.0105,0.0149,4.52,110
2025-01-03 22:30:00,59.67,65.08,0.0077,0.0066,0.0093,4.45,110
2025-01-03 22:40:00,59.77,65.32,0.0108,0.0092,0.013,4.46,110
2025-01-03 22:50:00,59.95,67.19,0.014,0.0119,0.0168,4.46,110
2025-01-03 23:00:00,60.46,67.92,0.0148,0.0126,0.0178,4.53,110
2025-01-03 23:10:00,59.87,65.67,0.0139,0.0118,0.0167,4.51,110
2025-01-03 23:20:00,60.39,65.86,0.0094,0.008,0.0113,4.57,110
2025-01-03 23:30:00,61.11,68.05,0.0089,0.0076,0.0107,4.52,110
2025-01-03 23:40:00,60.14,66.39,0.0125,0.0107,0.015,4.46,110
2025-01-03 23:50:00,59.85,68.63,0.0163,0.0138,0.0195,4.46,110
2025-01-04 00:00:00,61.39,69.79,0.0052,0.0044,0.0062,4.54,110
2025-01-04 00:10:00,60.07,65.23,0.011,0.0094,0.0132,4.5,110
2025-01-04 00:20:00,61.36,67.57,0.0177,0.015,0.0212,4.54,110
2025-01-04 00:30:00,60.15,66.52,0.012,0.0102,0.0144,4.53,110
2025-01-04 00:40:00,61.66,67.39,0.0117,0.0099,0.014,4.45,110
2025-01-04 00:50:00,60.35,66.23,0.012,0.0102,0.0144,4.53,110
2025-01-04 01:00:00,61.06,68.67,0.0087,0.0074,0.0104,4.54,110
2025-01-04 01:10:00,60.5,68.42,0.0159,0.0135,0.0191,4.52,110
2025-01-04 01:20:00,60.59,67.91,0.0117,0.01,0.0141,4.48,110
2025-01-04 01:30:00,61.49,67.34,0.0085,0.0073,0.0102,4.54,110
2025-01-04 01:40:00,61.84,69.6,0.0115,0.0098,0.0138,4.48,110
2025-01-04 01:50:00,61.04,69.73,0.0112,0.0096,0.0135,4.49,110
2025-01-04 02:00:00,63.17,69.16,0.0124,0.0106,0.0149,4.52,110
2025-01-04 02:10:00,62.97,68.63,0.0135,0.0115,0.0162,4.56,111
2025-01-04 02:20:00,62.49,68.9,0.0131,0.0111,0.0157,4.5,111
2025-01-04 02:30:00,62.22,68.92,0.0146,0.0124,0.0176,4.41,111
2025-01-04 02:40:00,60.57,66.53,0.0111,0.0094,0.0133,4.46,111
2025-01-04 02:50:00,63.37,70.39,0.0084,0.0072,0.0101,4.53,111
2025-01-04 03:00:00,62.51,68.03,0.0162,0.0138,0.0194,4.61,111
2025-01-04 03:10:00,63.69,72.81,0.0088,0.0075,0.0106,4.46,111
2025-01-04 03:20:00,62.24,67.56,0.0106,0.009,0.0127,4.51,111
2025-01-04 03:30:00,63.7,69.7,0.014,0.0119,0.0167,4.51,111
2025-01-04 03:40:00,63.26,71.71,0.0132,0.0112,0.0158,4.5,111
2025-01-04 03:50:00,62.99,69.42,0.0071,0.006,0.0085,4.44,111
2025-01-04 04:00:00,63.49,70.13,0.0104,0.0088,0.0124,4.49,111
2025-01-04 04:10:00,63.61,70.93,0.011,0.0094,0.0132,4.54,111
2025-01-04 04:20:00,63.28,69.99,0.0136,0.0115,0.0163,4.56,111
2025-01-04 04:30:00,63.28,69.78,0.0168,0.0143,0.0202,4.51,111
2025-01-04 04:40:00,62.73,71.42,0.0107,0.0091,0.0128,4.5,111
2025-01-04 04:50:00,62.78,68.34,0.0143,0.0122,0.0172,4.51,111
2025-01-04 05:00:00,64.05,73.34,0.0129,0.0109,0.0154,4.54,111
2025-01-04 05:10:00,63.05,69.07,0.014,0.0119,0.0167,4.49,111
2025-01-04 05:20:00,62.62,68.23,0.0066,0.0056,0.008,4.4,111
2025-01-04 05:30:00,63.68,69.0,0.0116,0.0099,0.0139,4.52,111
2025-01-04 05:40:00,65.19,70.97,0.0149,0.0127,0.0179,4.41,111
2025-01-04 05:50:00,61.82,69.01,0.0136,0.0115,0.0163,4.54,111
2025-01-04 06:00:00,64.27,72.65,0.0188,0.016,0.0226,4.47,111
2025-01-04 06:10:00,62.57,69.92,0.0102,0.0087,0.0123,4.52,111
2025-01-04 06:20:00,64.21,72.77,0.012,0.0102,0.0144,4.55,111
2025-01-04 06:30:00,63.77,69.05,0.0162,0.0138,0.0194,4.56,111
2025-01-04 06:40:00,64.36,70.96,0.0102,0.0086,0.0122,4.49,111
2025-01-04 06:50:00,64.33,69.6,0.0146,0.0124,0.0175,4.54,111
2025-01-04 07:00:00,64.63,70.05,0.0135,0.0115,0.0162,4.45,111
2025-01-04 07:10:00,63.77,69.05,0.0105,0.009,0.0126,4.5,111
2025-01-04 07:20:00,63.55,68.81,0.0088,0.0075,0.0105,4.51,111
2025-01-04 07:30:00,61.05,68.85,0.009,0.0076,0.0108,4.53,111
2025-01-04 07:40:00,63.73,70.49,0.0094,0.008,0.0112,4.48,111
2025-01-04 07:50:00,64.23,70.38,0.0125,0.0106,0.015,4.44,111
2025-01-04 08:00:00,63.17,70.75,0.0116,0.0099,0.014,4.51,112
2025-01-04 08:10:00,62.96,71.1,0.0056,0.0048,0.0067,4.53,112
2025-01-04 08:20:00,62.51,69.2,0.0128,0.0108,0.0153,4.51,112
2025-01-04 08:30:00,64.34,69.67,0.0143,0.0121,0.0171,4.53,112
2025-01-04 08:40:00,61.51,70.12,0.0152,0.0129,0.0183,4.41,112
2025-01-04 08:50:00,62.84,71.14,0.0113,0.0096,0.0135,4.53,112
2025-01-04 09:00:00,62.95,69.29,0.0143,0.0122,0.0172,4.47,112
2025-01-04 09:10:00,62.25,68.08,0.0161,0.0137,0.0193,4.57,112
2025-01-04 09:20:00,62.95,72.28,0.0138,0.0117,0.0165,4.42,112
2025-01-04 09:30:00,61.53,67.76,0.0129,0.0109,0.0155,4.49,112
2025-01-04 09:40:00,60.16,65.23,0.0129,0.0109,0.0154,4.55,112
2025-01-04 09:50:00,62.02,69.7,0.0138,0.0118,0.0166,4.54,112
2025-01-04 10:00:00,62.67,67.92,0.0118,0.01,0.0141,4.47,112
2025-01-04 10:10:00,61.63,67.26,0.0137,0.0117,0.0165,4.54,112
2025-01-04 10:20:00,62.12,70.44,0.0177,0.0151,0.0213,4.46,112
2025-01-04 10:30:00,62.07,68.24,0.0119,0.0101,0.0143,4.52,112
2025-01-04 10:40:00,61.61,66.7,0.0094,0.008,0.0113,4.52,112
2025-01-04 10:50:00,62.56,70.05,0.0118,0.0101,0.0142,4.48,112
2025-01-04 11:00:00,63.08,69.21,0.0102,0.0087,0.0122,4.5,112
2025-01-04 11:10:00,61.61,67.57,0.0083,0.007,0.0099,4.59,112
2025-01-04 11:20:00,59.68,65.66,0.0142,0.0121,0.017,4.45,112
2025-01-04 11:30:00,61.49,67.11,0.0158,0.0134,0.0189,4.52,112
2025-01-04 11:40:00,60.95,71.35,0.0143,0.0122,0.0172,4.55,112
2025-01-04 11:50:00,61.19,68.03,0.0146,0.0124,0.0175,4.4,112
2025-01-04 12:00:00,61.0,70.04,0.0157,0.0134,0.0189,4.49,112
2025-01-04 12:10:00,60.97,71.45,0.0126,0.0107,0.0151,4.56,112
2025-01-04 12:20:00,62.34,67.71,0.0156,0.0132,0.0187,4.46,112
2025-01-04 12:30:00,61.28,69.76,0.011,0.0094,0.0132,4.54,112
2025-01-04 12:40:00,60.02,65.87,0.0133,0.0113,0.016,4.49,112
2025-01-04 12:50:00,60.91,67.05,0.0102,0.0087,0.0123,4.46,112
2025-01-04 13:00:00,59.19,67.52,0.0105,0.0089,0.0125,4.52,112
2025-01-04 13:10:00,58.02,64.23,0.0163,0.0139,0.0196,4.54,112
2025-01-04 13:20:00,60.75,66.53,0.0091,0.0078,0.011,4.45,112
2025-01-04 13:30:00,60.27,68.95,0.0127,0.0108,0.0153,4.47,112
2025-01-04 13:40:00,59.81,68.56,0.0119,0.0101,0.0143,4.57,112
2025-01-04 13:50:00,59.58,67.34,0.0068,0.0057,0.0081,4.51,112
2025-01-04 14:00:00,58.89,64.2,0.0139,0.0118,0.0167,4.47,112
2025-01-04 14:10:00,58.6,64.34,0.0166,0.0141,0.02,4.55,112
2025-01-04 14:20:00,59.32,66.21,0.0087,0.0074,0.0105,4.51,113
2025-01-04 14:30:00,57.77,65.12,0.0114,0.0097,0.0136,4.52,113
2025-01-04 14:40:00,59.06,64.11,0.0097,0.0082,0.0116,4.52,113
2025-01-04 14:50:00,58.81,64.78,0.0095,0.0081,0.0115,4.5,113
2025-01-04 15:00:00,58.77,64.97,0.0088,0.0075,0.0106,4.49,113
2025-01-04 15:10:00,58.74,66.3,0.0109,0.0093,0.0131,4.46,113
2025-01-04 15:20:00,58.42,64.04,0.0138,0.0117,0.0166,4.48,113
2025-01-04 15:30:00,59.33,65.93,0.0091,0.0077,0.0109,4.56,113
2025-01-04 15:40:00,58.17,65.06,0.0103,0.0088,0.0124,4.53,113
2025-01-04 15:50:00,57.96,65.94,0.0108,0.0092,0.013,4.48,113
2025-01-04 16:00:00,57.99,65.23,0.0115,0.0098,0.0138,4.47,113
2025-01-04 16:10:00,57.44,64.47,0.008,0.0068,0.0096,4.4,113
2025-01-04 16:20:00,56.97,64.44,0.0121,0.0103,0.0146,4.44,113
2025-01-04 16:30:00,59.38,65.8,0.0101,0.0086,0.0121,4.48,113
2025-01-04 16:40:00,57.96,63.29,0.0108,0.0092,0.0129,4.52,113
2025-01-04 16:50:00,58.29,65.14,0.0071,0.0061,0.0085,4.43,113
2025-01-04 17:00:00,57.74,62.74,0.0048,0.0041,0.0058,4.48,113
2025-01-04 17:10:00,58.65,64.98,0.0088,0.0074,0.0105,4.51,113
2025-01-04 17:20:00,59.25,65.64,0.0115,0.0097,0.0138,4.49,113
2025-01-04 17:30:00,58.49,64.16,0.0063,0.0054,0.0076,4.48,113
2025-01-04 17:40:00,57.14,63.72,0.0128,0.0109,0.0154,4.52,113
2025-01-04 17:50:00,57.85,64.16,0.0143,0.0121,0.0171,4.5,113
2025-01-04 18:00:00,57.91,63.24,0.015,0.0128,0.018,4.42,113
2025-01-04 18:10:00,58.56,64.31,0.0158,0.0134,0.019,4.5,113
2025-01-04 18:20:00,57.69,63.72,0.0124,0.0105,0.0149,4.5,113
2025-01-04 18:30:00,57.13,62.38,0.0125,0.0107,0.015,4.47,113
2025-01-04 18:40:00,57.88,63.6,0.0147,0.0125,0.0176,4.42,113
2025-01-04 18:50:00,58.14,64.38,0.0085,0.0072,0.0102,4.44,113
2025-01-04 19:00:00,57.77,64.88,0.0166,0.0141,0.0199,4.44,113
2025-01-04 19:10:00,56.34,62.77,0.0134,0.0114,0.016,4.53,113
2025-01-04 19:20:00,56.82,63.88,0.0118,0.01,0.0142,4.55,113
2025-01-04 19:30:00,57.56,63.99,0.0134,0.0114,0.0161,4.43,113
2025-01-04 19:40:00,58.13,64.52,0.0123,0.0104,0.0147,4.49,113
2025-01-04 19:50:00,57.93,63.1,0.0128,0.0108,0.0153,4.46,113
2025-01-04 20:00:00,57.96,64.15,0.0128,0.0109,0.0154,4.42,113
2025-01-04 20:10:00,58.43,63.72,0.0057,0.0049,0.0069,4.51,113
2025-01-04 20:20:00,57.61,64.62,0.0155,0.0132,0.0186,4.49,113
2025-01-04 20:30:00,58.2,64.84,0.0096,0.0082,0.0116,4.45,113
2025-01-04 20:40:00,58.63,66.42,0.012,0.0102,0.0144,4.42,113
2025-01-04 20:50:00,57.67,65.73,0.0138,0.0117,0.0165,4.54,113
2025-01-04 21:00:00,58.2,65.65,0.0154,0.0131,0.0185,4.43,113
2025-01-04 21:10:00,59.26,64.49,0.0142,0.0121,0.0171,4.47,113
2025-01-04 21:20:00,57.59,62.65,0.0121,0.0103,0.0145,4.5,114
2025-01-04 21:30:00,57.98,65.44,0.0074,0.0063,0.0088,4.56,114
2025-01-04 21:40:00,58.61,63.99,0.0134,0.0114,0.0161,4.51,114
2025-01-04 21:50:00,58.46,64.47,0.0127,0.0108,0.0152,4.52,114
2025-01-04 22:00:00,59.71,69.31,0.0126,0.0108,0.0152,4.51,114
2025-01-04 22:10:00,58.71,64.51,0.0183,0.0156,0.022,4.46,114
2025-01-04 22:20:00,59.05,64.15,0.0116,0.0099,0.0139,4.47,114
2025-01-04 22:30:00,58.37,63.58,0.0105,0.0089,0.0126,4.62,114
2025-01-04 22:40:00,61.57,70.19,0.0083,0.007,0.0099,4.48,114
2025-01-04 22:50:00,58.13,66.8,0.013,0.0111,0.0156,4.53,114
2025-01-04 23:00:00,61.44,66.48,0.0108,0.0091,0.0129,4.46,114
2025-01-04 23:10:00,61.2,67.37,0.016,0.0136,0.0192,4.49,114
2025-01-04 23:20:00,60.14,65.32,0.0119,0.0101,0.0143,4.46,114
2025-01-04 23:30:00,60.77,67.41,0.0156,0.0133,0.0187,4.48,114
2025-01-04 23:40:00,60.73,69.49,0.0085,0.0072,0.0102,4.5,114
2025-01-04 23:50:00,58.77,67.17,0.0125,0.0107,0.0151,4.48,114
2025-01-05 00:00:00,60.51,67.68,0.0112,0.0096,0.0135,4.54,114
2025-01-05 00:10:00,59.88,66.65,0.0158,0.0134,0.019,4.49,114
2025-01-05 00:20:00,60.01,66.42,0.0101,0.0086,0.0122,4.5,114
2025-01-05 00:30:00,61.63,66.88,0.0124,0.0105,0.0148,4.53,114
2025-01-05 00:40:00,61.45,68.46,0.0122,0.0103,0.0146,4.48,114
2025-01-05 00:50:00,61.76,68.07,0.0114,0.0097,0.0137,4.56,114
2025-01-05 01:00:00,62.37,69.46,0.0144,0.0123,0.0173,4.56,114
2025-01-05 01:10:00,61.25,68.07,0.0117,0.0099,0.014,4.47,114
2025-01-05 01:20:00,61.03,66.12,0.0097,0.0083,0.0117,4.49,114
2025-01-05 01:30:00,62.47,68.97,0.0063,0.0054,0.0076,4.49,114
2025-01-05 01:40:00,61.34,68.7,0.0169,0.0144,0.0203,4.5,114
2025-01-05 01:50:00,62.45,67.55,0.0075,0.0064,0.009,4.46,114
2025-01-05 02:00:00,62.66,68.78,0.0143,0.0121,0.0171,4.54,114
2025-01-05 02:10:00,62.88,70.31,0.0077,0.0065,0.0092,4.56,114
2025-01-05 02:20:00,63.75,68.88,0.0148,0.0126,0.0178,4.46,114
2025-01-05 02:30:00,63.15,70.82,0.0089,0.0076,0.0107,4.52,114
2025-01-05 02:40:00,64.2,69.74,0.0082,0.007,0.0099,4.49,114
2025-01-05 02:50:00,61.78,68.69,0.0113,0.0096,0.0136,4.51,114
2025-01-05 03:00:00,62.91,70.16,0.0137,0.0117,0.0165,4.48,114
2025-01-05 03:10:00,63.09,68.12,0.007,0.006,0.0084,4.52,114
2025-01-05 03:20:00,63.62,69.12,0.0134,0.0114,0.016,4.48,114
2025-01-05 03:30:00,62.83,68.67,0.0135,0.0115,0.0162,4.45,115
2025-01-05 03:40:00,62.39,67.58,0.016,0.0136,0.0192,4.56,115
2025-01-05 03:50:00,62.5,68.02,0.0154,0.0131,0.0185,4.43,115
2025-01-05 04:00:00,63.0,69.5,0.016,0.0136,0.0192,4.51,115
2025-01-05 04:10:00,62.89,69.23,0.0147,0.0125,0.0177,4.53,115
2025-01-05 04:20:00,63.5,68.92,0.0151,0.0128,0.0181,4.54,115
2025-01-05 04:30:00,64.47,71.24,0.0126,0.0107,0.0151,4.5,115
2025-01-05 04:40:00,63.44,70.1,0.0156,0.0132,0.0187,4.48,115
2025-01-05 04:50:00,62.81,67.89,0.0069,0.0059,0.0083,4.52,115
2025-01-05 05:00:00,63.63,69.28,0.0127,0.0108,0.0153,4.48,115
2025-01-05 05:10:00,63.89,69.29,0.0099,0.0084,0.0118,4.49,115
2025-01-05 05:20:00,64.03,74.15,0.0091,0.0078,0.011,4.52,115
2025-01-05 05:30:00,64.27,70.4,0.007,0.0059,0.0084,4.43,115
2025-01-05 05:40:00,63.93,69.01,0.0126,0.0107,0.0151,4.56,115
2025-01-05 05:50:00,63.59,72.87,0.0096,0.0081,0.0115,4.5,115
2025-01-05 06:00:00,64.25,70.57,0.0105,0.0089,0.0126,4.46,115
2025-01-05 06:10:00,64.08,73.3,0.0063,0.0054,0.0076,4.54,115
2025-01-05 06:20:00,63.48,70.62,0.0087,0.0074,0.0104,4.55,115
2025-01-05 06:30:00,64.05,71.23,0.0095,0.0081,0.0114,4.49,115
2025-01-05 06:40:00,63.67,71.07,0.0105,0.0089,0.0126,4.5,115
2025-01-05 06:50:00,64.14,70.47,0.0153,0.013,0.0183,4.55,115
2025-01-05 07:00:00,64.35,70.16,0.0157,0.0133,0.0188,4.43,115
2025-01-05 07:10:00,61.83,67.12,0.0138,0.0117,0.0166,4.51,115
2025-01-05 07:20:00,63.95,72.02,0.0127,0.0108,0.0153,4.47,115
2025-01-05 07:30:00,63.82,69.26,0.0121,0.0103,0.0146,4.49,115
2025-01-05 07:40:00,62.32,68.05,0.0152,0.0129,0.0182,4.56,115
2025-01-05 07:50:00,63.59,71.67,0.012,0.0102,0.0144,4.61,115
2025-01-05 08:00:00,63.57,69.69,0.0102,0.0087,0.0122,4.48,115
2025-01-05 08:10:00,62.47,70.02,0.0155,0.0132,0.0186,4.53,115
2025-01-05 08:20:00,63.43,69.79,0.0117,0.0099,0.014,4.48,115
2025-01-05 08:30:00,64.35,70.01,0.0081,0.0068,0.0097,4.53,115
2025-01-05 08:40:00,62.61,68.97,0.0124,0.0105,0.0148,4.5,115
2025-01-05 08:50:00,63.03,69.14,0.0112,0.0095,0.0134,4.51,115
2025-01-05 09:00:00,63.07,70.42,0.0108,0.0092,0.013,4.54,115
2025-01-05 09:10:00,63.75,70.86,0.0102,0.0086,0.0122,4.4,115
2025-01-05 09:20:00,61.62,66.67,0.0132,0.0112,0.0158,4.51,115
2025-01-05 09:30:00,62.69,69.59,0.0098,0.0083,0.0118,4.46,115
2025-01-05 09:40:00,61.25,66.52,0.0111,0.0094,0.0133,4.5,115
2025-01-05 09:50:00,61.75,67.5,0.0152,0.0129,0.0182,4.55,115
2025-01-05 10:00:00,61.63,68.18,0.0159,0.0136,0.0191,4.49,116
2025-01-05 10:10:00,63.28,69.41,0.0085,0.0072,0.0101,4.53,116
2025-01-05 10:20:00,62.66,69.57,0.011,0.0093,0.0132,4.47,116
2025-01-05 10:30:00,62.3,69.58,0.0119,0.0101,0.0142,4.53,116
2025-01-05 10:40:00,61.58,67.14,0.0128,0.0109,0.0154,4.49,116
2025-01-05 10:50:00,62.69,67.74,0.0163,0.0139,0.0196,4.48,116
2025-01-05 11:00:00,61.89,67.47,0.0106,0.009,0.0127,4.5,116
2025-01-05 11:10:00,61.69,67.63,0.0154,0.0131,0.0184,4.43,116
2025-01-05 11:20:00,61.17,70.24,0.01,0.0085,0.0121,4.49,116
2025-01-05 11:30:00,60.56,65.85,0.0153,0.013,0.0184,4.46,116
2025-01-05 11:40:00,61.22,66.93,0.0081,0.0069,0.0097,4.51,116
2025-01-05 11:50:00,60.61,67.27,0.0131,0.0112,0.0157,4.49,116
2025-01-05 12:00:00,60.28,66.08,0.0165,0.014,0.0198,4.53,116
2025-01-05 12:10:00,60.9,66.09,0.017,0.0144,0.0204,4.54,116
2025-01-05 12:20:00,61.55,68.96,0.015,0.0127,0.0179,4.52,116
2025-01-05 12:30:00,61.21,67.23,0.013,0.0111,0.0156,4.49,116
2025-01-05 12:40:00,62.17,68.4,0.0101,0.0086,0.0121,4.53,116
2025-01-05 12:50:00,59.79,65.7,0.007,0.0059,0.0084,4.56,116
2025-01-05 13:00:00,60.73,66.8,0.011,0.0093,0.0131,4.46,116
2025-01-05 13:10:00,59.46,70.85,0.0148,0.0125,0.0177,4.48,116
2025-01-05 13:20:00,60.33,65.82,0.0094,0.008,0.0113,4.49,116
2025-01-05 13:30:00,60.06,65.46,0.0172,0.0146,0.0206,4.54,116
2025-01-05 13:40:00,60.47,67.34,0.0151,0.0128,0.0181,4.46,116
2025-01-05 13:50:00,60.09,68.01,0.012,0.0102,0.0144,4.49,116
2025-01-05 14:00:00,59.41,66.0,0.0166,0.0141,0.0199,4.62,116
2025-01-05 14:10:00,59.26,67.56,0.0109,0.0093,0.0131,4.55,116
2025-01-05 14:20:00,59.48,64.98,0.0141,0.012,0.0169,4.47,116
2025-01-05 14:30:00,58.32,66.63,0.017,0.0144,0.0204,4.48,116
2025-01-05 14:40:00,57.51,63.89,0.0149,0.0127,0.0179,4.54,116
2025-01-05 14:50:00,58.29,64.48,0.0147,0.0125,0.0176,4.53,116
2025-01-05 15:00:00,57.83,65.31,0.0136,0.0116,0.0163,4.55,116
